"","X3B.Season","X3B.Name","X3B.Team.x","X3B.G","X3B.AB","X3B.PA","X3B.H","X3B.B1","X3B.B2","X3B.B3","X3B.HR","X3B.R","X3B.RBI","X3B.BB","X3B.IBB","X3B.SO","X3B.HBP","X3B.SF","X3B.SH","X3B.GDP","X3B.SB","X3B.CS","X3B.AVG","X3B.BB_perc","X3B.K_perc","X3B.ISO","X3B.BABIP","X3B.OBP","X3B.SLG","X3B.wOBA","X3B.wRC.","X3B.BsR","X3B.Off","X3B.WAR","X3B.Team.y","X3B.Position","X3B.score","X3B.perPA","X3B.perAB"
"11",2023,"Gunnar Henderson","BAL",150,560,622,143,77,29,9,28,100,82,56,1,159,3,3,0,10,10,3,0.255,0.09,0.256,0.234,0.306,0.325,0.489,0.346,123,5.2,22.3,4.6,"BAL","3B",364,0.585209003215434,0.65
"12",2023,"Isaac Paredes","TBR",143,492,571,123,68,24,0,31,71,98,58,0,104,20,1,0,11,1,0,0.25,0.102,0.182,0.238,0.257,0.352,0.488,0.362,137,-1,24.1,4.3,"TBR","3B",364,0.637478108581436,0.739837398373984
"13",2023,"Manny Machado","SDP",138,543,601,140,89,21,0,30,75,91,50,1,109,2,6,0,20,3,2,0.258,0.083,0.181,0.204,0.268,0.319,0.462,0.334,114,-3.5,7,3.5,"SDP","3B",362,0.602329450915141,0.666666666666667
"14",2023,"Ha-Seong Kim","SDP",152,538,626,140,100,23,0,17,84,60,75,1,124,3,5,5,7,38,9,0.26,0.12,0.198,0.138,0.306,0.351,0.398,0.33,112,5.1,14.1,4.4,"SDP","3B",348,0.55591054313099,0.646840148698885
"15",2023,"Jeimer Candelario","2 Tms",140,505,576,127,63,39,3,22,77,70,53,1,127,13,4,0,11,8,1,0.251,0.092,0.22,0.22,0.292,0.336,0.471,0.346,117,1.2,13.3,3.3,"2 Tms","3B",320,0.555555555555556,0.633663366336634
"16",2023,"Wilmer Flores","SFG",126,405,454,115,70,22,0,23,51,60,41,1,63,5,3,0,13,0,0,0.284,0.09,0.139,0.225,0.286,0.355,0.509,0.368,136,-2.4,17.6,2.5,"SFG","3B",296,0.651982378854626,0.730864197530864
"17",2023,"Jake Burger","2 Tms",141,492,540,123,60,28,1,34,71,80,32,0,149,12,4,0,4,1,1,0.25,0.059,0.276,0.268,0.284,0.309,0.518,0.349,120,1.1,14.6,2.5,"2 Tms","3B",290,0.537037037037037,0.589430894308943
"18",2023,"Ke'Bryan Hayes","PIT",124,494,525,134,81,31,7,15,65,61,28,1,104,0,3,0,11,10,6,0.271,0.053,0.198,0.182,0.315,0.309,0.453,0.324,101,-1.5,-0.8,3.2,"PIT","3B",285,0.542857142857143,0.576923076923077
"19",2023,"Ryan McMahon","COL",152,555,627,133,76,31,3,23,80,70,68,2,198,1,3,0,19,5,5,0.24,0.108,0.316,0.191,0.326,0.322,0.431,0.325,88,-5.9,-15.2,1.2,"COL","3B",266,0.424242424242424,0.479279279279279
"20",2023,"Geraldo Perdomo","ARI",144,407,495,100,70,20,4,6,71,47,64,1,86,6,4,14,2,16,4,0.246,0.129,0.174,0.113,0.295,0.353,0.359,0.319,99,5,4.3,2.7,"ARI","3B",259,0.523232323232323,0.636363636363636
"21",2023,"Eugenio Suárez","SEA",162,598,694,139,88,29,0,22,68,96,70,0,214,15,11,0,10,2,1,0.232,0.101,0.308,0.159,0.314,0.323,0.391,0.313,102,-3.2,-1.1,3.2,"SEA","3B",256,0.368876080691643,0.42809364548495
"22",2023,"Josh Jung","TEX",122,478,515,127,78,25,1,23,75,70,30,0,151,5,2,0,7,1,3,0.266,0.058,0.293,0.201,0.34,0.315,0.467,0.334,110,-2.9,3.4,2.5,"TEX","3B",248,0.481553398058252,0.518828451882845
"23",2023,"Luis Rengifo","LAA",126,394,445,104,69,15,4,16,55,51,41,0,82,6,4,0,3,6,4,0.264,0.092,0.184,0.18,0.293,0.339,0.444,0.339,114,0.1,7.6,1.9,"LAA","3B",246,0.552808988764045,0.624365482233503
"24",2023,"Nolan Gorman","STL",119,406,464,96,52,17,0,27,59,76,53,1,148,3,2,0,5,7,2,0.236,0.114,0.319,0.241,0.296,0.328,0.478,0.345,118,2.6,13.2,2.5,"STL","3B",242,0.521551724137931,0.596059113300493
"25",2023,"Christopher Morel","CHC",107,388,429,96,50,17,3,26,62,70,36,0,133,2,2,1,7,6,2,0.247,0.084,0.31,0.26,0.303,0.313,0.508,0.347,119,2.3,12.3,1.4,"CHC","3B",238,0.554778554778555,0.61340206185567
"26",2023,"Matt Chapman","TOR",140,509,581,122,64,39,2,17,66,54,62,1,165,8,2,0,4,4,2,0.24,0.107,0.284,0.185,0.319,0.33,0.424,0.328,110,2.2,9.2,3.5,"TOR","3B",238,0.409638554216867,0.467583497053045
"27",2023,"DJ LeMahieu","NYY",136,497,562,121,81,22,3,15,55,44,60,2,125,3,2,0,14,2,2,0.243,0.107,0.222,0.147,0.295,0.327,0.39,0.315,101,-7,-6.3,1.1,"NYY","3B",232,0.412811387900356,0.466800804828974
"28",2023,"Matt Vierling","DET",134,479,530,125,89,21,5,10,63,44,44,1,112,5,1,1,8,6,6,0.261,0.083,0.211,0.127,0.321,0.329,0.388,0.315,99,-0.7,-1.4,1.2,"DET","3B",232,0.437735849056604,0.484342379958246
"29",2023,"J.D. Davis","SFG",144,480,546,119,77,23,1,18,61,69,52,0,152,6,6,0,16,1,0,0.248,0.095,0.278,0.165,0.32,0.325,0.413,0.321,104,-2.3,0.5,2.2,"SFG","3B",229,0.419413919413919,0.477083333333333
"30",2023,"Enrique Hernández","2 Tms",140,465,508,110,76,23,0,11,57,61,34,1,97,3,6,0,17,4,1,0.237,0.067,0.191,0.12,0.273,0.289,0.357,0.282,72,-3.1,-20,-1.3,"LAD","3B",226,0.44488188976378,0.486021505376344
"31",2023,"Maikel Garcia","KCR",123,464,515,126,98,20,4,4,59,50,38,0,115,2,10,1,9,23,7,0.272,0.074,0.223,0.086,0.344,0.323,0.358,0.299,84,-0.8,-10.7,1.9,"KCR","3B",221,0.429126213592233,0.476293103448276
"32",2023,"Jon Berti","MIA",133,388,424,114,88,16,3,7,53,33,29,2,77,2,3,2,10,16,6,0.294,0.068,0.182,0.111,0.349,0.344,0.405,0.325,103,0.6,1.9,2.1,"MIA","3B",213,0.502358490566038,0.548969072164949
"33",2023,"Willi Castro","MIN",124,358,409,92,60,18,5,9,60,34,34,1,99,12,3,2,5,33,5,0.257,0.083,0.242,0.154,0.328,0.339,0.411,0.327,109,6.4,10.9,2.5,"MIN","3B",210,0.513447432762836,0.58659217877095
"34",2023,"Brendan Donovan","STL",95,327,371,93,71,10,1,11,48,34,33,2,53,9,1,1,4,5,1,0.284,0.089,0.143,0.138,0.311,0.365,0.422,0.345,118,3.1,11.6,2.1,"STL","3B",207,0.557951482479784,0.63302752293578
"35",2023,"Zach McKinstry","DET",148,464,518,107,73,21,4,9,60,35,44,0,113,5,3,2,3,16,6,0.231,0.085,0.218,0.121,0.284,0.302,0.351,0.289,81,1.7,-10,1.2,"DET","3B",205,0.395752895752896,0.441810344827586
"36",2023,"Elly De La Cruz","CIN",98,388,427,91,56,15,7,13,67,44,35,3,144,2,1,1,6,35,8,0.235,0.082,0.337,0.175,0.336,0.3,0.41,0.305,84,5,-3.3,1.7,"CIN","3B",199,0.466042154566745,0.512886597938144
"37",2023,"Andy Ibáñez","DET",114,356,383,94,58,23,2,11,42,41,24,0,69,1,1,1,7,1,0,0.264,0.063,0.18,0.169,0.3,0.312,0.433,0.32,103,-0.2,1.1,1.6,"DET","3B",193,0.503916449086162,0.542134831460674
"38",2023,"Ezequiel Duran","TEX",122,406,439,112,74,22,2,14,55,46,23,1,120,7,2,1,7,8,4,0.276,0.052,0.273,0.167,0.358,0.324,0.443,0.33,107,-3.8,0.1,0.9,"TEX","3B",193,0.439635535307517,0.475369458128079
"39",2023,"Elvis Andrus","CHW",112,374,406,94,67,20,1,6,39,44,25,1,71,4,2,1,11,12,4,0.251,0.062,0.175,0.107,0.294,0.304,0.358,0.29,81,0.9,-8.3,1.1,"CHW","3B",184,0.45320197044335,0.491978609625668
"40",2023,"Chris Taylor","LAD",117,338,384,80,49,15,1,15,51,56,41,2,125,4,1,0,2,16,3,0.237,0.107,0.326,0.183,0.327,0.326,0.42,0.323,104,3.3,5.4,1.9,"LAD","3B",183,0.4765625,0.541420118343195
"41",2023,"Royce Lewis","MIN",58,217,239,67,45,7,0,15,36,52,20,0,55,2,0,0,5,6,1,0.309,0.084,0.23,0.24,0.354,0.372,0.548,0.393,155,0.1,15.7,2.4,"MIN","3B",178,0.744769874476987,0.820276497695853
"42",2023,"Donovan Solano","MIN",134,394,450,111,79,26,1,5,43,38,40,1,100,15,1,0,8,0,0,0.282,0.089,0.222,0.109,0.366,0.369,0.391,0.338,116,-2.7,6.2,1.2,"MIN","3B",176,0.391111111111111,0.446700507614213
"43",2023,"Jorge Polanco","MIN",80,302,343,77,45,18,0,14,38,48,36,0,88,2,3,0,2,4,0,0.255,0.105,0.257,0.199,0.31,0.335,0.454,0.34,118,1.7,9.1,1.5,"MIN","3B",175,0.510204081632653,0.579470198675497
"44",2023,"Kyle Farmer","MIN",120,336,369,86,59,14,2,11,49,46,23,0,86,8,2,0,7,2,4,0.256,0.062,0.233,0.152,0.311,0.317,0.408,0.316,101,0.5,1,1.6,"MIN","3B",171,0.463414634146341,0.508928571428571
"45",2023,"Nick Senzel","CIN",104,301,330,71,48,10,0,13,49,42,26,0,74,1,2,0,9,6,2,0.236,0.079,0.224,0.163,0.269,0.297,0.399,0.302,83,1.4,-5.8,-0.4,"CIN","3B",169,0.512121212121212,0.561461794019934
"46",2023,"Taylor Walls","TBR",99,303,349,61,39,12,2,8,50,36,44,0,92,1,0,1,1,22,1,0.201,0.126,0.264,0.132,0.261,0.305,0.333,0.287,85,6.5,0.1,1,"TBR","3B",161,0.461318051575931,0.531353135313531
"47",2023,"Isiah Kiner-Falefa","NYY",115,326,361,79,60,12,1,6,39,37,28,0,70,3,3,1,12,14,5,0.242,0.078,0.194,0.098,0.289,0.306,0.34,0.286,82,-2.6,-10.5,0.2,"NYY","3B",159,0.440443213296399,0.487730061349693
"48",2023,"Cavan Biggio","TOR",111,289,338,68,47,12,0,9,54,40,40,0,88,7,2,0,0,5,2,0.235,0.118,0.26,0.135,0.304,0.34,0.37,0.318,103,2.2,3.3,1,"TOR","3B",158,0.467455621301775,0.546712802768166
"49",2023,"Ildemaro Vargas","WSN",86,262,286,66,47,13,2,4,32,31,19,0,20,1,1,3,10,1,1,0.252,0.066,0.07,0.111,0.259,0.304,0.363,0.292,81,-2.7,-9.6,0.1,"WSN","3B",158,0.552447552447552,0.603053435114504
"50",2023,"Mike Moustakas","2 Tms",112,352,386,87,60,15,0,12,43,48,23,1,95,3,8,0,7,0,0,0.247,0.06,0.246,0.145,0.296,0.293,0.392,0.294,77,-1.3,-11.9,-0.4,"2 Tms","3B",158,0.409326424870466,0.448863636363636
"51",2023,"Nick Madrigal","CHC",92,270,294,71,52,16,1,2,34,28,10,0,24,9,0,5,3,10,2,0.263,0.034,0.082,0.089,0.283,0.311,0.352,0.294,83,-1.5,-7.7,0.9,"CHC","3B",153,0.520408163265306,0.566666666666667
"52",2023,"Josh Rojas","2 Tms",105,314,350,77,56,17,0,4,47,40,27,0,81,1,4,2,3,12,0,0.245,0.077,0.231,0.092,0.313,0.303,0.338,0.284,78,5,-4.7,1.1,"2 Tms","3B",151,0.431428571428571,0.480891719745223
"53",2023,"Ramón Urías","BAL",116,360,396,95,66,22,3,4,45,42,27,0,101,8,1,0,10,3,1,0.264,0.068,0.255,0.111,0.355,0.328,0.375,0.31,99,0.7,0,0.8,"BAL","3B",151,0.381313131313131,0.419444444444444
"54",2023,"Jace Peterson","2 Tms",134,374,430,79,59,10,4,6,35,37,47,2,101,4,3,2,7,15,2,0.211,0.109,0.235,0.096,0.27,0.304,0.307,0.275,74,1.8,-11.6,0.4,"2 Tms","3B",150,0.348837209302326,0.401069518716578
"55",2023,"Patrick Wisdom","CHC",97,268,302,55,23,8,1,23,43,46,30,0,111,2,1,1,4,4,2,0.205,0.099,0.368,0.295,0.237,0.289,0.5,0.333,109,0.3,3.8,0.7,"CHC","3B",146,0.483443708609272,0.544776119402985
"56",2023,"Yoán Moncada","CHW",92,334,357,87,55,20,1,11,39,40,20,0,107,2,1,0,6,1,0,0.26,0.056,0.3,0.165,0.35,0.305,0.425,0.315,98,-0.1,-0.8,1.2,"CHW","3B",135,0.378151260504202,0.404191616766467
"57",2023,"Owen Miller","MIL",90,291,314,76,54,17,0,5,29,27,17,1,61,2,4,0,6,13,2,0.261,0.054,0.194,0.11,0.31,0.303,0.371,0.292,81,1.8,-5.7,0.9,"MIL","3B",134,0.426751592356688,0.460481099656357
"58",2023,"Andruw Monasterio","MIL",92,282,315,73,55,14,1,3,38,27,28,0,66,3,2,0,9,7,2,0.259,0.089,0.21,0.089,0.326,0.33,0.348,0.302,88,-3.2,-8.1,0.4,"MIL","3B",132,0.419047619047619,0.468085106382979
"59",2023,"Kevin Newman","CIN",74,225,253,57,38,16,0,3,28,28,17,0,34,4,5,2,7,8,1,0.253,0.067,0.134,0.111,0.28,0.311,0.364,0.296,78,0,-6.8,0,"CIN","3B",129,0.509881422924901,0.573333333333333
"60",2023,"José Caballero","SEA",104,231,280,51,37,9,1,4,37,26,28,0,66,17,4,0,0,26,3,0.221,0.1,0.236,0.1,0.285,0.343,0.32,0.305,96,5.2,4,2.2,"SEA","3B",125,0.446428571428571,0.541125541125541
"61",2023,"Brian Anderson","MIL",96,318,361,72,48,12,3,9,38,40,36,0,108,4,3,0,10,1,3,0.226,0.1,0.299,0.142,0.309,0.31,0.368,0.299,85,-2.8,-9.4,0.5,"MIL","3B",124,0.343490304709141,0.389937106918239
"62",2023,"Edmundo Sosa","PHI",104,279,300,70,43,15,2,10,34,30,8,0,74,9,1,2,10,4,2,0.251,0.027,0.247,0.176,0.306,0.293,0.427,0.309,92,0,-3,0.9,"PHI","3B",121,0.403333333333333,0.433691756272401
"63",2023,"Emmanuel Rivera","ARI",86,257,283,67,50,13,0,4,32,29,22,0,56,0,4,0,9,1,0,0.261,0.078,0.198,0.097,0.313,0.314,0.358,0.295,83,-1.5,-7.4,0.3,"ARI","3B",120,0.424028268551237,0.466926070038911
"64",2023,"Christian Encarnacion-St...","CIN",63,222,241,60,40,7,0,13,29,37,14,0,69,5,0,0,5,2,0,0.27,0.058,0.286,0.207,0.336,0.328,0.477,0.346,112,-2.4,1.3,0.5,"CIN","3B",119,0.493775933609959,0.536036036036036
"65",2023,"Nicky Lopez","2 Tms",94,225,262,52,40,8,3,1,32,25,26,0,40,6,1,4,3,6,2,0.231,0.099,0.153,0.076,0.276,0.326,0.307,0.288,77,0.3,-7.1,1.1,"2 Tms","3B",118,0.450381679389313,0.524444444444444
"66",2023,"Santiago Espinal","TOR",93,230,254,57,41,14,0,2,30,25,18,1,36,3,1,2,5,2,1,0.248,0.071,0.142,0.087,0.285,0.31,0.335,0.285,80,0.4,-5.6,0.1,"TOR","3B",117,0.460629921259843,0.508695652173913
"67",2023,"Oswaldo Cabrera","NYY",115,298,330,63,47,11,0,5,35,29,25,1,72,2,2,3,6,8,0,0.211,0.076,0.218,0.087,0.26,0.275,0.299,0.256,60,1.4,-14.3,-0.6,"NYY","3B",115,0.348484848484849,0.385906040268456
"68",2023,"Jean Segura","MIA",85,301,326,66,56,5,2,3,25,21,22,1,47,2,0,1,12,6,2,0.219,0.067,0.144,0.06,0.251,0.277,0.279,0.25,52,-2.2,-21.5,-1.3,"MIA","3B",112,0.343558282208589,0.372093023255814
"69",2023,"Brett Baty","NYM",108,353,389,75,54,12,0,9,41,34,29,0,109,2,1,1,8,2,0,0.212,0.075,0.28,0.11,0.28,0.275,0.323,0.266,68,-0.7,-16.2,-0.5,"NYM","3B",111,0.285347043701799,0.314447592067989
"70",2023,"Pablo Reyes","BOS",64,167,185,48,37,9,0,2,27,20,14,0,21,0,2,2,3,7,2,0.287,0.076,0.114,0.09,0.315,0.339,0.377,0.315,93,0.9,-0.7,0.5,"BOS","3B",110,0.594594594594595,0.658682634730539
"71",2023,"Aledmys Díaz","OAK",109,315,344,72,47,20,1,4,25,24,17,2,66,7,4,1,14,1,0,0.229,0.049,0.192,0.108,0.273,0.28,0.337,0.268,72,-3.1,-14.8,-0.4,"OAK","3B",109,0.316860465116279,0.346031746031746
"72",2023,"Eduardo Escobar","2 Tms",100,288,309,65,48,6,5,6,32,31,18,0,78,0,2,1,7,2,1,0.226,0.058,0.252,0.118,0.286,0.269,0.344,0.267,66,-1.2,-14,-0.9,"2 Tms","3B",104,0.336569579288026,0.361111111111111
"73",2023,"Elehuris Montero","COL",85,284,307,69,41,15,2,11,40,39,15,0,111,5,3,0,5,0,0,0.243,0.049,0.362,0.183,0.352,0.29,0.426,0.306,76,-0.3,-9.5,-0.9,"COL","3B",104,0.338762214983713,0.366197183098592
"74",2023,"Nick Maton","DET",93,249,293,43,26,9,0,8,29,32,38,1,73,3,2,1,4,1,2,0.173,0.13,0.249,0.133,0.206,0.288,0.305,0.268,67,-0.6,-12.2,-1.1,"DET","3B",104,0.354948805460751,0.417670682730924
"75",2023,"Gio Urshela","LAA",62,214,228,64,53,8,1,2,22,24,10,0,36,1,3,0,9,3,2,0.299,0.044,0.158,0.075,0.346,0.329,0.374,0.307,92,-1.7,-4,0.4,"LAA","3B",103,0.451754385964912,0.481308411214953
"76",2023,"Garrett Hampson","MIA",98,221,252,61,45,12,1,3,30,23,23,0,67,3,2,3,3,5,0,0.276,0.091,0.266,0.104,0.379,0.349,0.38,0.323,101,1.8,2.1,0.7,"MIA","3B",98,0.388888888888889,0.443438914027149
"77",2023,"Jordan Westburg","BAL",68,208,228,54,32,17,2,3,26,23,16,0,56,1,3,0,3,4,1,0.26,0.07,0.246,0.144,0.336,0.311,0.404,0.309,97,0.8,0.1,1.1,"BAL","3B",97,0.425438596491228,0.466346153846154
"78",2023,"Jordan Diaz","OAK",90,272,293,60,41,9,0,10,20,27,17,0,69,3,1,0,10,0,1,0.221,0.058,0.235,0.143,0.258,0.273,0.364,0.278,78,-3.2,-10.8,-0.9,"OAK","3B",94,0.320819112627986,0.345588235294118
"79",2023,"Anthony Rendon","LAA",43,148,183,35,27,6,0,2,23,22,25,0,27,6,4,0,6,2,0,0.236,0.137,0.148,0.081,0.268,0.361,0.318,0.312,95,-0.2,-1.3,0.2,"LAA","3B",92,0.502732240437158,0.621621621621622
"80",2023,"Davis Schneider","TOR",35,116,141,32,11,12,1,8,23,20,21,0,43,4,0,0,2,1,0,0.276,0.149,0.305,0.328,0.369,0.404,0.603,0.424,176,0.1,13,2,"TOR","3B",92,0.652482269503546,0.793103448275862
"81",2023,"Evan Longoria","ARI",74,211,237,47,27,9,0,11,25,28,23,0,73,0,3,0,8,0,0,0.223,0.097,0.308,0.199,0.277,0.295,0.422,0.308,92,-2.5,-5,0.1,"ARI","3B",92,0.388185654008439,0.436018957345972
"82",2023,"Zack Short","DET",112,221,253,45,29,9,0,7,17,33,28,0,66,0,1,3,3,5,0,0.204,0.111,0.261,0.136,0.255,0.292,0.339,0.281,76,-0.6,-8,-0.2,"DET","3B",92,0.363636363636364,0.416289592760181
"83",2023,"Alan Trejo","COL",83,207,227,48,33,11,0,4,24,26,16,0,51,1,2,1,3,5,1,0.232,0.07,0.225,0.111,0.286,0.288,0.343,0.277,56,0.5,-11.8,-0.2,"COL","3B",91,0.400881057268722,0.439613526570048
"84",2023,"Gabriel Arias","CLE",122,315,345,66,41,15,0,10,36,26,28,0,113,1,1,0,9,3,4,0.21,0.081,0.328,0.143,0.29,0.275,0.352,0.276,74,-1.7,-12.4,0.4,"CLE","3B",91,0.263768115942029,0.288888888888889
"85",2023,"Casey Schmitt","SFG",90,253,277,52,32,15,0,5,28,30,13,0,65,5,3,3,7,2,1,0.206,0.047,0.235,0.119,0.253,0.255,0.324,0.254,59,-2,-16,-0.6,"SFG","3B",90,0.324909747292419,0.355731225296443
"86",2023,"Jared Triolo","PIT",54,181,209,54,42,9,0,3,30,21,24,0,63,3,1,0,0,6,1,0.298,0.115,0.301,0.099,0.44,0.388,0.398,0.35,118,1.8,6.6,1.7,"PIT","3B",90,0.430622009569378,0.497237569060773
"87",2023,"Josh Donaldson","2 Tms",51,165,189,25,7,5,0,13,18,26,22,0,50,0,2,0,6,0,0,0.152,0.116,0.265,0.267,0.115,0.249,0.418,0.284,78,-2.7,-7.6,0,"2 Tms","3B",85,0.44973544973545,0.515151515151515
"88",2023,"Harold Castro","COL",99,258,270,65,51,13,0,1,24,31,9,0,66,0,2,1,5,1,0,0.252,0.033,0.244,0.062,0.332,0.275,0.314,0.258,43,-0.8,-19.7,-1.6,"COL","3B",80,0.296296296296296,0.310077519379845
"89",2023,"Josh Smith","TEX",90,195,232,36,21,8,1,6,29,15,25,0,55,9,1,2,3,1,0,0.185,0.108,0.237,0.144,0.222,0.304,0.328,0.287,78,-1.3,-7.6,0,"TEX","3B",79,0.34051724137931,0.405128205128205
"90",2023,"Tyler Freeman","CLE",64,153,168,37,26,7,0,4,20,18,10,0,30,2,1,2,3,5,0,0.242,0.06,0.179,0.124,0.275,0.295,0.366,0.29,84,1.5,-1.7,0.2,"CLE","3B",79,0.470238095238095,0.516339869281046
"91",2023,"Noelvi Marte","CIN",35,114,123,36,26,7,0,3,15,15,8,0,25,1,0,0,1,6,2,0.316,0.065,0.203,0.14,0.384,0.366,0.456,0.357,120,0.9,3.9,0.7,"CIN","3B",71,0.577235772357724,0.62280701754386
"92",2023,"Rougned Odor","SDP",59,138,157,28,15,9,0,4,21,18,17,0,37,2,0,0,2,2,1,0.203,0.108,0.236,0.152,0.247,0.299,0.355,0.291,86,1.6,-1.2,0.5,"SDP","3B",70,0.445859872611465,0.507246376811594
"93",2023,"Matt Duffy","KCR",79,191,209,48,38,8,0,2,17,16,12,0,39,4,2,0,4,1,0,0.251,0.057,0.187,0.073,0.303,0.306,0.325,0.281,72,-0.3,-7.4,-0.1,"KCR","3B",69,0.330143540669856,0.361256544502618
"94",2023,"Rodolfo Castro","2 Tms",92,227,256,48,35,7,0,6,21,24,23,1,74,5,1,0,4,1,4,0.211,0.09,0.289,0.11,0.284,0.297,0.322,0.277,69,-3.8,-13.5,-0.9,"2 Tms","3B",69,0.26953125,0.303964757709251
"95",2023,"Miles Mastrobuoni","CHC",61,133,149,32,26,5,0,1,24,5,13,0,32,0,0,3,1,13,1,0.241,0.087,0.215,0.06,0.31,0.308,0.301,0.275,71,3.6,-1.8,0.3,"CHC","3B",63,0.422818791946309,0.473684210526316
"96",2023,"Matthew Batten","SDP",43,120,139,31,23,6,0,2,19,11,17,0,30,1,0,1,0,2,2,0.258,0.122,0.216,0.1,0.33,0.355,0.358,0.321,106,1.4,2.4,0.5,"SDP","3B",62,0.446043165467626,0.516666666666667
"97",2023,"Mark Vientos","NYM",65,218,233,46,31,5,1,9,19,22,10,0,71,3,2,0,5,1,0,0.211,0.043,0.305,0.156,0.264,0.253,0.367,0.267,69,-2.2,-11.2,-0.9,"NYM","3B",61,0.261802575107296,0.279816513761468
"98",2023,"Luis Urías","2 Tms",52,144,177,28,19,6,0,3,18,18,21,0,41,10,0,0,4,0,0,0.194,0.119,0.232,0.104,0.25,0.337,0.299,0.298,83,-1.5,-5.2,-0.1,"2 Tms","3B",59,0.333333333333333,0.409722222222222
"99",2023,"Jose Miranda","MIN",40,142,152,30,23,4,0,3,12,13,9,0,24,1,0,0,8,0,0,0.211,0.059,0.158,0.092,0.235,0.263,0.303,0.252,57,-1.5,-9.3,-0.8,"MIN","3B",53,0.348684210526316,0.373239436619718
"100",2023,"Hanser Alberto","CHW",30,82,90,18,10,5,0,3,11,16,4,0,13,1,1,2,1,0,0,0.22,0.044,0.144,0.171,0.224,0.261,0.39,0.279,74,-0.6,-3.5,-0.3,"CHW","3B",50,0.555555555555556,0.609756097560976
"101",2023,"Jake Alu","WSN",51,159,175,36,31,2,1,2,14,16,10,0,42,3,2,1,2,5,1,0.226,0.057,0.24,0.063,0.291,0.282,0.289,0.256,56,0.3,-9.1,-0.4,"WSN","3B",49,0.28,0.308176100628931
"102",2023,"Lenyn Sosa","CHW",52,164,173,33,21,6,0,6,12,14,5,1,40,0,1,3,3,0,1,0.201,0.029,0.231,0.146,0.227,0.224,0.348,0.241,47,-1.1,-12,-0.7,"CHW","3B",49,0.283236994219653,0.298780487804878
